agent,role,time_sec,cumulative_pnl
MM_1,MarketMaker,31.907,-3279.0
MM_1,MarketMaker,31.907,-3283.0
MM_1,MarketMaker,31.907,-3289.0
MM_1,MarketMaker,31.907,-3295.0
MM_1,MarketMaker,31.907,-3301.0
MM_1,MarketMaker,31.907,-3307.0
MM_1,MarketMaker,31.907,-3313.0
MM_1,MarketMaker,31.908,-3319.0
MM_1,MarketMaker,31.908,-3325.0
MM_1,MarketMaker,31.908,-3331.0
MM_1,MarketMaker,31.908,-3337.0
MM_1,MarketMaker,31.908,-3343.0
MM_1,MarketMaker,31.908,-3350.0
MM_1,MarketMaker,31.908,-3357.0
MM_1,MarketMaker,31.908,-3364.0
MM_1,MarketMaker,31.908,-3371.0
MM_1,MarketMaker,31.908,-3378.0
MM_1,MarketMaker,31.908,-3385.0
MM_1,MarketMaker,31.908,-3392.0
MM_1,MarketMaker,31.908,-3399.0
MM_1,MarketMaker,31.908,-3406.0
MM_1,MarketMaker,31.908,-3413.0
MM_1,MarketMaker,31.908,-3421.0
MM_1,MarketMaker,31.908,-3429.0
MM_1,MarketMaker,31.908,-3437.0
MM_1,MarketMaker,31.908,-3445.0
MM_1,MarketMaker,31.908,-3453.0
MM_1,MarketMaker,31.908,-3461.0
MM_1,MarketMaker,31.908,-3469.0
MM_1,MarketMaker,31.908,-3477.0
MM_1,MarketMaker,31.908,-3486.0
MM_1,MarketMaker,31.908,-3495.0
MM_1,MarketMaker,31.908,-3504.0
MM_1,MarketMaker,31.908,-3513.0
MM_1,MarketMaker,31.908,-3522.0
MM_1,MarketMaker,31.908,-3531.0
MM_1,MarketMaker,31.908,-3540.0
MM_1,MarketMaker,31.908,-3549.0
MM_1,MarketMaker,31.908,-3558.0
MM_1,MarketMaker,31.908,-3567.0
MM_1,MarketMaker,31.908,-3576.0
MM_1,MarketMaker,31.908,-3586.0
MM_1,MarketMaker,31.908,-3596.0
MM_1,MarketMaker,31.908,-3606.0
MM_1,MarketMaker,31.908,-3617.0
MM_1,MarketMaker,31.908,-3628.0
MM_1,MarketMaker,31.908,-3639.0
MM_1,MarketMaker,31.908,-3651.0
MM_1,MarketMaker,31.908,-3663.0
MM_1,MarketMaker,31.908,-3675.0
MM_1,MarketMaker,31.908,-3688.0
MM_1,MarketMaker,31.908,-3701.0
MM_1,MarketMaker,31.908,-3717.0
MM_1,MarketMaker,32.054,-3716.0
MM_1,MarketMaker,32.157,-3713.0
MM_1,MarketMaker,32.208,-3712.5
MM_1,MarketMaker,32.359,-3710.5
MM_1,MarketMaker,32.46,-4702.5
MM_1,MarketMaker,32.461,-4704.5
MM_1,MarketMaker,32.461,-4706.5
MM_1,MarketMaker,32.461,-4708.5
MM_1,MarketMaker,32.461,-4710.5
MM_1,MarketMaker,32.488,-4697.5
MM_1,MarketMaker,32.665,-4696.0
MM_1,MarketMaker,32.714,-4694.5
MM_1,MarketMaker,32.765,-4694.0
MM_1,MarketMaker,32.767,-4693.5
MM_1,MarketMaker,32.768,-4693.0
MM_1,MarketMaker,32.816,-4692.5
MM_1,MarketMaker,32.826,-4691.5
MM_1,MarketMaker,32.866,-4691.0
MM_1,MarketMaker,32.868,-4690.5
MM_1,MarketMaker,32.919,-4690.0
MM_1,MarketMaker,32.968,-4689.5
MM_1,MarketMaker,32.97,-4689.0
MM_1,MarketMaker,33.013,-4689.5
MM_1,MarketMaker,33.014,-4690.0
MM_1,MarketMaker,33.014,-4690.5
MM_1,MarketMaker,33.015,-4691.0
MM_1,MarketMaker,33.015,-4691.5
MM_1,MarketMaker,33.015,-4692.0
MM_1,MarketMaker,33.015,-4692.5
MM_1,MarketMaker,33.015,-4693.0
MM_1,MarketMaker,33.02,-4693.5
MM_1,MarketMaker,33.02,-4694.0
MM_1,MarketMaker,33.12,-4693.5
MM_1,MarketMaker,33.121,-4693.0
MM_1,MarketMaker,33.17,-4692.5
MM_1,MarketMaker,33.272,-4691.5
MM_1,MarketMaker,33.322,-4690.5
MM_1,MarketMaker,33.324,-4689.5
MM_1,MarketMaker,33.423,-4688.5
MM_1,MarketMaker,33.424,-4687.5
MM_1,MarketMaker,33.425,-4686.5
MM_1,MarketMaker,33.499,-4672.5
MM_1,MarketMaker,33.524,-4670.5
MM_1,MarketMaker,33.526,-4669.5
MM_1,MarketMaker,33.526,-4668.5
MM_1,MarketMaker,33.575,-4667.0
MM_1,MarketMaker,33.578,-4665.5
MM_1,MarketMaker,33.578,-5157.5
MM_1,MarketMaker,33.578,-4665.5
MM_1,MarketMaker,33.578,-4922.0
MM_1,MarketMaker,33.578,-4923.5
MM_1,MarketMaker,33.579,-4922.0
MM_1,MarketMaker,33.628,-4920.5
MM_1,MarketMaker,33.629,-4919.0
MM_1,MarketMaker,33.73,-4918.0
MM_1,MarketMaker,33.879,-4916.5
MM_1,MarketMaker,33.881,-4915.0
MM_1,MarketMaker,33.93,-4913.5
MM_1,MarketMaker,33.982,-4913.0
MM_1,MarketMaker,34.099,-4914.0
MM_1,MarketMaker,34.101,-4915.0
MM_1,MarketMaker,34.101,-4916.0
MM_1,MarketMaker,34.101,-4917.0
MM_1,MarketMaker,34.101,-4918.0
MM_1,MarketMaker,34.101,-5412.0
MM_1,MarketMaker,34.101,-5413.0
MM_1,MarketMaker,34.204,-5403.0
MM_1,MarketMaker,34.335,-5401.0
MM_1,MarketMaker,34.348,-4737.0
MM_1,MarketMaker,34.538,-4736.0
MM_1,MarketMaker,34.587,-4735.0
MM_1,MarketMaker,34.589,-4734.0
MM_1,MarketMaker,34.739,-4733.5
MM_1,MarketMaker,34.741,-4733.0
MM_1,MarketMaker,34.754,-4724.5
MM_1,MarketMaker,34.788,-4724.0
MM_1,MarketMaker,34.789,-4723.5
MM_1,MarketMaker,34.791,-4723.0
MM_1,MarketMaker,34.838,-4722.5
MM_1,MarketMaker,34.84,-4722.0
MM_1,MarketMaker,34.842,-4721.5
