agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,25.484,19762.0
MM_0,MarketMaker,25.484,19760.0
MM_0,MarketMaker,25.484,19757.0
MM_0,MarketMaker,25.484,19754.0
MM_0,MarketMaker,25.484,19751.0
MM_0,MarketMaker,25.484,19748.0
MM_0,MarketMaker,25.484,18317.0
MM_0,MarketMaker,25.484,19748.0
MM_0,MarketMaker,25.484,19745.0
MM_0,MarketMaker,25.517,19748.0
MM_0,MarketMaker,25.519,19751.0
MM_0,MarketMaker,25.519,19754.0
MM_0,MarketMaker,25.566,19756.0
MM_0,MarketMaker,25.569,19758.0
MM_0,MarketMaker,25.569,19760.0
MM_0,MarketMaker,25.616,19762.0
MM_0,MarketMaker,25.619,19764.0
MM_0,MarketMaker,25.619,19766.0
MM_0,MarketMaker,25.668,19768.0
MM_0,MarketMaker,25.671,19770.0
MM_0,MarketMaker,25.671,19772.0
MM_0,MarketMaker,25.719,19774.0
MM_0,MarketMaker,25.721,19776.0
MM_0,MarketMaker,25.721,19778.0
MM_0,MarketMaker,25.77,19780.0
MM_0,MarketMaker,25.772,19782.0
MM_0,MarketMaker,25.772,19784.0
MM_0,MarketMaker,25.82,19786.0
MM_0,MarketMaker,25.824,19788.0
MM_0,MarketMaker,25.824,19790.0
